,product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link,product_tag,brand_tag,discount_amount,discount_percent,tags,seller_address,meta_description,meta_keyword
8234,Men Slim Fit Blazer,Arrow New York,4.1,7,4999,4249,"38,40,42,44",blazers/arrow-new-york/arrow-sport-men-grey-solid-slim-fit-single-breasted-blazer/13556196/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13556196/2021/7/28/73f9b4d2-e2d1-4605-87a1-dfe0d496e21d1627449486331StBotanicaSetOf2VitaminCEHyaluronicAcidDePigmentationCreamsB1.jpg",blazers,arrow-new-york,750,15,"clothing,men-clothing,blazers,arrow-new-york-blazers",Punjab - 160062,Buy Arrow Sport Men Grey Solid Slim Fit Single Breasted Blazer - Blazers for Men from Arrow New York at Rs. 2999. Style ID: 13556196,"Arrow Sport Men Grey Solid Slim Fit Single Breasted Blazer,  Arrow New York, Blazers, Topwear, Apparel, Apparel for Men, Buy Arrow Sport Men Grey Solid Slim Fit Single Breasted Blazer Online in India, Buy Blazers at best price"
8235,Woven Design Poly Chanderi Nuovo Sleeves Kurta Set,AHIKA,0.0,0,3498,1294,"XS,S,M,L,XL,XXL,3XL,4XL",kurta-sets/ahika/ahika-woven-design-poly-chanderi-nuovo-sleeves-kurta-set/17513588/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17513588/2022/3/29/93f910dd-9a68-41f2-bd34-c9e2180e8e671648539169134-AHIKA-Women-Kurta-Sets-7951648539168585-1.jpg",kurta-sets,ahika,2204,63,"clothing,women-clothing,kurta-sets,ahika-kurta-sets",GUJARAT - 394230,Buy AHIKA Woven Design Poly Chanderi Nuovo Sleeves Kurta Set - Kurta Sets for Women from AHIKA at Rs. 1294. Style ID: 17513588,"AHIKA Woven Design Poly Chanderi Nuovo Sleeves Kurta Set,  AHIKA, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy AHIKA Woven Design Poly Chanderi Nuovo Sleeves Kurta Set Online in India, Buy Kurta Sets at best price"
8236,Solid Pullover Sweater,Kalt,4.3,55,1800,990,"M,L,XL,XXL",sweaters/kalt/kalt-men-maroon-solid-pullover-sweater/12978044/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/14/49a77007-6c28-4316-beb2-c50d931987591605321185140-1.jpg",sweaters,kalt,810,44,"clothing,men-clothing,sweaters,kalt-sweaters",Punjab - 141003,Buy Kalt Men Maroon Solid Pullover Sweater - Sweaters for Men from Kalt at Rs. 990. Style ID: 12978044,"Kalt Men Maroon Solid Pullover Sweater,  Kalt, Sweaters, Topwear, Apparel, Apparel for Men, Buy Kalt Men Maroon Solid Pullover Sweater Online in India, Buy Sweaters at best price"
8237,Women Ballerinas Flats,CERIZ,4.6,5,1899,1899,"EURO35,EURO36,EURO37,EURO38,EURO39,EURO40",flats/ceriz/ceriz-women-black-solid-ballerinas-flats/17210626/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17210626/2022/2/18/79ef894f-f9e4-4e18-b207-128becd402c91645178599761CERIZWomenBlackPrintedBallerinaswithBucklesFlats1.jpg",flats,ceriz,0,0,"footwear,women-footwear,flats,ceriz-flats",Maharashtra - 400093,Buy CERIZ Women Black Solid Ballerinas Flats - Flats for Women from CERIZ at Rs. 1899. Style ID: 17210626,"CERIZ Women Black Solid Ballerinas Flats,  CERIZ, Flats, Shoes, Footwear, Footwear for Women, Buy CERIZ Women Black Solid Ballerinas Flats Online in India, Buy Flats at best price"
8238,Men Analogue Watch,Roadster,4.2,62,2199,879,Onesize,watches/roadster/roadster-men-khaki-analogue-watch-mfb-pn-sm-12/12506376/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12506376/2021/3/26/5e177f59-609b-4f10-b4cf-c05e043cfae91616753412917-Roadster-Men-Watches-6241616753412195-1.jpg",watches,roadster,1320,60,"accessories,men-accessories,watches,roadster-watches",Not Mentioned,Buy Roadster Men Khaki Analogue Watch MFB PN SM 12 - Watches for Men from Roadster at Rs. 769. Style ID: 12506376,"Roadster Men Khaki Analogue Watch MFB PN SM 12,  Roadster, Watches, Watches, Accessories, Accessories for Men, Buy Roadster Men Khaki Analogue Watch MFB PN SM 12 Online in India, Buy Watches at best price"
8239,Men Slim Fit Jeans,Peter England Casuals,0.0,0,2499,1749,"30,32,34,36,38,40",jeans/peter-england-casuals/peter-england-casuals-men-blue-slim-fit-heavy-fade-jeans/16431818/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16431818/2021/12/8/c2730f00-2c4d-4699-950c-9607d2e9d1381638967122957MenBlueJeans1.jpg",jeans,peter-england-casuals,750,30,"clothing,men-clothing,jeans,peter-england-casuals-jeans",Not Mentioned,Buy Peter England Casuals Men Blue Slim Fit Heavy Fade Jeans - Jeans for Men from Peter England Casuals at Rs. 1749. Style ID: 16431818,"Peter England Casuals Men Blue Slim Fit Heavy Fade Jeans,  Peter England Casuals, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Peter England Casuals Men Blue Slim Fit Heavy Fade Jeans Online in India, Buy Jeans at best price"
8240,Women Solid Sweatshirt,Tokyo Talkies,4.4,8,1249,499,"S,M,L,XL",sweatshirts/tokyo-talkies/tokyo-talkies-women-grey-solid-sweatshirt/16222508/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16222508/2022/2/21/c346563a-d95a-44fb-bbc8-1fe6079ee03b1645461068686TokyoTalkiesWomenGreySolidSweatshirt1.jpg",sweatshirts,tokyo-talkies,750,60,"clothing,women-clothing,sweatshirts,tokyo-talkies-sweatshirts",KARNATAKA - 562106,Buy Tokyo Talkies Women Grey Solid Sweatshirt - Sweatshirts for Women from Tokyo Talkies at Rs. 499. Style ID: 16222508,"Tokyo Talkies Women Grey Solid Sweatshirt,  Tokyo Talkies, Sweatshirts, Topwear, Apparel, Apparel for Women, Buy Tokyo Talkies Women Grey Solid Sweatshirt Online in India, Buy Sweatshirts at best price"
8241,Women Pathani Kurta,High Star,0.0,0,1699,832,"S,M,L,XL",kurtas/high-star/high-star-women-maroon-pathani-kurta/18229152/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18229152/2022/5/11/f9ce4791-9278-41b4-84cc-c96c8cdc397f1652274423394HighStarWomenBrownPathaniKurta1.jpg",kurtas,high-star,867,51,"clothing,women-clothing,kurtas,high-star-kurtas",Karnataka - 560038,Buy High Star Women Maroon Pathani Kurta - Kurtas for Women from High Star at Rs. 832. Style ID: 18229152,"High Star Women Maroon Pathani Kurta,  High Star, Kurtas, Topwear, Apparel, Apparel for Women, Buy High Star Women Maroon Pathani Kurta Online in India, Buy Kurtas at best price"
8242,Women Yoke Design Kurta Set,Bhama Couture,3.9,198,3599,827,"S,M,L,XL",kurta-sets/bhama-couture/bhama-couture-women-black-yoke-design-kurta-with-palazzos/8133127/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8133127/2019/1/9/3017ef42-39bb-4688-8cfa-e14cbc8935a01547011957757-Bhama-Couture-Women-Black--Gold-Toned-Solid-Kurta-with-Palaz-1.jpg",kurta-sets,bhama-couture,2772,77,"clothing,women-clothing,kurta-sets,bhama-couture-kurta-sets",Delhi - 110033,Buy Bhama Couture Women Black Yoke Design Kurta With Palazzos - Kurta Sets for Women from Bhama Couture at Rs. 827. Style ID: 8133127,"Bhama Couture Women Black Yoke Design Kurta With Palazzos,  Bhama Couture, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Bhama Couture Women Black Yoke Design Kurta With Palazzos Online in India, Buy Kurta Sets at best price"
8243,Printed Kurta with Trousers,anayna,0.0,0,2990,897,"S,M,L,XL,XXL,3XL",kurta-sets/anayna/anayna-women-white--sea-green-printed-high-low-kurta-with-trousers/12894756/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12894756/2020/12/3/022ece43-5eee-46fd-8718-f22e52267a841606978735907anaynaWomenWhiteSeaGreenPrintedHigh-LowKurtawithTrousers1.jpg",kurta-sets,anayna,2093,70,"clothing,women-clothing,kurta-sets,anayna-kurta-sets",Rajasthan - 302019,Buy Anayna Women White & Sea Green Printed High Low Kurta With Trousers - Kurta Sets for Women from Anayna at Rs. 897. Style ID: 12894756,"Anayna Women White & Sea Green Printed High Low Kurta With Trousers,  Anayna, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Anayna Women White & Sea Green Printed High Low Kurta With Trousers Online in India, Buy Kurta Sets at best price"
8244,Unisex Striped T-shirt,HERE&NOW,4.5,31,899,449,"S,M,L,XL",tshirts/herenow/herenow-unisex-purple-striped-pure-cotton-casual-t-shirt/16607434/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16607434/2022/1/29/8ed6b821-b0ba-4641-9eeb-99fe997f2cc01643449397546-HERENOW-Men-Tshirts-3961643449397127-1.jpg",tshirts,herenow,450,50,"clothing,unisex-clothing,tshirts,here-and-now-tshirts",Delhi - 110001,Buy HERE&NOW Unisex Purple Striped Pure Cotton Casual T Shirt - Tshirts for Unisex from HERE&NOW at Rs. 449. Style ID: 16607434,"HERE&NOW Unisex Purple Striped Pure Cotton Casual T Shirt,  HERE&NOW, Tshirts, Topwear, Apparel, Apparel for Unisex, Buy HERE&NOW Unisex Purple Striped Pure Cotton Casual T Shirt Online in India, Buy Tshirts at best price"
8245,Boys Washed Outdoor Denim Shorts,Little County,0.0,0,1299,493,"3-6M,6-12M,12-18M,18-24M,24-36M",shorts/little-county/little-county-boys-blue-washed-outdoor-denim-shorts/18008284/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18008284/2022/4/23/3b3e1a43-4d03-42a3-bc32-6b8465f28ff11650706629902LittleCountyBoysBlueWashedOutdoorDenimShorts1.jpg",shorts,little-county,806,62,"clothing,boys-clothing,shorts,little-county-shorts",MAHARASHTRA - 421302,Buy Little County Boys Blue Washed Outdoor Denim Shorts - Shorts for Boys from Little County at Rs. 532. Style ID: 18008284,"Little County Boys Blue Washed Outdoor Denim Shorts,  Little County, Shorts, Bottomwear, Apparel, Apparel for Boys, Buy Little County Boys Blue Washed Outdoor Denim Shorts Online in India, Buy Shorts at best price"
8246,Lightly Padded T-shirt Bra,Rosaline by Zivame,0.0,0,699,349,"32B,32C,32D,34B,34C,34D,36B,36C,36D,38B,38C,38D",bra/rosaline-by-zivame/rosaline-by-zivame-purple-t-shirt-bra-lightly-padded/17582700/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17582700/2022/3/19/39ae205d-60a9-4900-9919-c6497da681ee1647669476921RosalinebyZivameWomenPurpleBra1.jpg",bra,rosaline-by-zivame,350,50,"clothing,women-clothing,bra,rosaline-by-zivame-bra",Karnataka - 560075,Buy Rosaline By Zivame Purple T Shirt Bra Lightly Padded - Bra for Women from Rosaline By Zivame at Rs. 349. Style ID: 17582700,"Rosaline By Zivame Purple T Shirt Bra Lightly Padded,  Rosaline By Zivame, Bra, Innerwear, Apparel, Apparel for Women, Buy Rosaline By Zivame Purple T Shirt Bra Lightly Padded Online in India, Buy Bra at best price"
8247,Men Printed Bandhgala Blazer,Hangup,3.2,6,5999,1919,"36,38,40,42,44,46",blazers/hangup/hangup-men-blue--white-star-printed-regular-fit-bandhgala-blazer/10573006/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/1/27922896-7645-4479-b15c-2407cb2013721567284663881-1.jpg",blazers,hangup,4080,68,"clothing,men-clothing,blazers,hangup-blazers",Haryana - 122001,Buy Hangup Men Blue & White Star Printed Regular Fit Bandhgala Blazer - Blazers for Men from Hangup at Rs. 1919. Style ID: 10573006,"Hangup Men Blue & White Star Printed Regular Fit Bandhgala Blazer,  Hangup, Blazers, Topwear, Apparel, Apparel for Men, Buy Hangup Men Blue & White Star Printed Regular Fit Bandhgala Blazer Online in India, Buy Blazers at best price"
8248,Women Open Toe Flats,FOREVER 21,0.0,0,1399,979,"UK3.5,UK4,UK4.5,UK5,UK5.5,UK6,UK6.5,UK7,UK8",flats/forever-21/forever-21-women-blue-open-toe-flats/17692832/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17692832/2022/3/30/ec197480-3016-4ef5-a7f6-3a2bb091f77e1648641173483FOREVER21WomenBlueSandals1.jpg",flats,forever-21,420,30,"footwear,women-footwear,flats,forever-21-flats",Karnataka - 560044,Buy FOREVER 21 Women Blue Open Toe Flats - Flats for Women from FOREVER 21 at Rs. 1119. Style ID: 17692832,"FOREVER 21 Women Blue Open Toe Flats,  FOREVER 21, Flats, Shoes, Footwear, Footwear for Women, Buy FOREVER 21 Women Blue Open Toe Flats Online in India, Buy Flats at best price"
8249,Graphic Printed Casual Shirt,The Indian Garage Co,0.0,0,1749,612,"38,40,42,44,46",shirts/the-indian-garage-co/the-indian-garage-co-men-orange-graphic-printed-classic-casual-shirt/17729558/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17729558/2022/5/10/31e1a3d5-a91d-4636-b186-e028ba5208fa1652178702840-The-Indian-Garage-Co-Men-Shirts-511652178702399-1.jpg",shirts,the-indian-garage-co,1137,65,"clothing,men-clothing,shirts,the-indian-garage-co-shirts",Karnataka - 560068,Buy The Indian Garage Co Men Orange Graphic Printed Classic Casual Shirt - Shirts for Men from The Indian Garage Co at Rs. 612. Style ID: 17729558,"The Indian Garage Co Men Orange Graphic Printed Classic Casual Shirt,  The Indian Garage Co, Shirts, Topwear, Apparel, Apparel for Men, Buy The Indian Garage Co Men Orange Graphic Printed Classic Casual Shirt Online in India, Buy Shirts at best price"
8250,Floral A-Line Dress,People,0.0,0,1099,1099,"XS,S,M,L,XL",dresses/people/people-mustard-yellow--white-floral-a-line-dress/15475830/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15475830/2021/9/15/a1fa53c9-7454-49f6-8b95-edb135c547271631705292048PeopleMustardYellowFloralA-LineDress1.jpg",dresses,people,0,0,"clothing,women-clothing,dresses,people-dresses",Karnataka - 560044,Buy People Mustard Yellow & White Floral A Line Dress - Dresses for Women from People at Rs. 1099. Style ID: 15475830,"People Mustard Yellow & White Floral A Line Dress,  People, Dresses, Dress, Apparel, Apparel for Women, Buy People Mustard Yellow & White Floral A Line Dress Online in India, Buy Dresses at best price"
8251,Solid Block Heeled Mules,Nautica,4.6,5,3699,1479,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/nautica/nautica-beige-solid-block-heeled-mules/15696704/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15696704/2022/6/3/692fc788-f814-427c-adfb-192cbb1d7fe61654249121809NauticaBeigeSolidBlockHeeledMules1.jpg",heels,nautica,2220,60,"footwear,women-footwear,heels,nautica-heels",Haryana - 122102,Buy Nautica Beige Solid Block Heeled Mules - Heels for Women from Nautica at Rs. 1479. Style ID: 15696704,"Nautica Beige Solid Block Heeled Mules,  Nautica, Heels, Shoes, Footwear, Footwear for Women, Buy Nautica Beige Solid Block Heeled Mules Online in India, Buy Heels at best price"
8252,Women Cotton Printed Kurta,KALINI,0.0,0,2249,494,"S,M,L,XL,XXL",kurtas/kalini/kalini-women-maroon--lavender-ethnic-motifs-printed-pure-cotton-kurta/18403462/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18403462/2022/6/7/a089bd8b-393a-4cc8-89ab-1839d43020491654594302130-KALINI-Women-Maroon--Lavender-Ethnic-Motifs-Printed-Pure-Cot-1.jpg",kurtas,kalini,1755,78,"clothing,women-clothing,kurtas,kalini-kurtas",Rajasthan - 302021,Buy KALINI Women Maroon & Lavender Ethnic Motifs Printed Pure Cotton Kurta - Kurtas for Women from KALINI at Rs. 494. Style ID: 18403462,"KALINI Women Maroon & Lavender Ethnic Motifs Printed Pure Cotton Kurta,  KALINI, Kurtas, Topwear, Apparel, Apparel for Women, Buy KALINI Women Maroon & Lavender Ethnic Motifs Printed Pure Cotton Kurta Online in India, Buy Kurtas at best price"
8253,Men Printed Two-Piece Bandhgala Party Suit,Hangup,2.6,5,6999,2449,"36,38,40,42,44",suits/hangup/hangup-men-brown--red-printed-two-piece-bandhgala-party-suit/15544556/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15544556/2021/9/21/f0f870d4-95ab-4f4e-9930-bd0fa49817801632198856608hangupmenssuits1.jpg",suits,hangup,4550,65,"clothing,men-clothing,suits,hangup-suits",Haryana - 122001,Buy Hangup Men Brown & Red Printed Two Piece Bandhgala Party Suit - Suits for Men from Hangup at Rs. 2449. Style ID: 15544556,"Hangup Men Brown & Red Printed Two Piece Bandhgala Party Suit,  Hangup, Suits, Apparel Set, Apparel, Apparel for Men, Buy Hangup Men Brown & Red Printed Two Piece Bandhgala Party Suit Online in India, Buy Suits at best price"
8254,Summer 120 GSM Single Bed Quilt,JC Collection,0.0,0,2899,2319,Single,blankets-quilts-and-dohars/jc-collection/jc-collection-blue--green-floral-summer-120-gsm-single-bed-quilt/17953896/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17953896/2022/4/20/b889936d-227f-42ae-95b6-3aba395fcf941650456056076JCCollectionUnisexBlueBlanketsQuiltsandDohars1.jpg",blankets-quilts-and-dohars,jc-collection,580,20,"home-furnishing,unisex-home-furnishing,blankets-quilts-and-dohars,jc-collection-blankets-quilts-and-dohars",Delhi - 110020,Buy JC Collection Blue & Green Floral Summer 120 GSM Single Bed Quilt - Blankets Quilts And Dohars for Unisex from JC Collection at Rs. 2319. Style ID: 17953896,"JC Collection Blue & Green Floral Summer 120 GSM Single Bed Quilt,  JC Collection, Blankets Quilts And Dohars, Bedding, Home, Home for Unisex, Buy JC Collection Blue & Green Floral Summer 120 GSM Single Bed Quilt Online in India, Buy Blankets Quilts And Dohars at best price"
8255,Women Slim Fit Jeans,SPYKAR,0.0,0,2699,1862,"26,28,30,32,34,36",jeans/spykar/spykar-women-blue-slim-fit-light-fade-pure-cotton-jeans/16454392/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16454392/2021/12/10/07a84e7b-ce62-4115-bf5c-813665b997da1639109685682SPYKARWomenBlueSlimFitLowDistressHeavyFadeJeans1.jpg",jeans,spykar,837,31,"clothing,women-clothing,jeans,spykar-jeans",Maharashtra - 400063,Buy SPYKAR Women Blue Slim Fit Light Fade Pure Cotton Jeans - Jeans for Women from SPYKAR at Rs. 1862. Style ID: 16454392,"SPYKAR Women Blue Slim Fit Light Fade Pure Cotton Jeans,  SPYKAR, Jeans, Bottomwear, Apparel, Apparel for Women, Buy SPYKAR Women Blue Slim Fit Light Fade Pure Cotton Jeans Online in India, Buy Jeans at best price"
8256,Women Solid Skinny-Fit Jeggings,United Colors of Benetton,0.0,0,2799,1959,"26,28,30,32",jeggings/united-colors-of-benetton/united-colors-of-benetton-women-navy-blue-solid-skinny-fit-jeggings/17639762/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17639762/2022/3/25/c730c5fc-8978-4ad9-917f-3ca1b7fee13c1648198671556UnitedColorsofBenettonWomenNavyBlueSolidSkinny-FitJeggings1.jpg",jeggings,united-colors-of-benetton,840,30,"clothing,women-clothing,jeggings,united-colors-of-benetton-jeggings",Haryana - 122503,Buy United Colors Of Benetton Women Navy Blue Solid Skinny Fit Jeggings - Jeggings for Women from United Colors Of Benetton at Rs. 1959. Style ID: 17639762,"United Colors Of Benetton Women Navy Blue Solid Skinny Fit Jeggings,  United Colors Of Benetton, Jeggings, Bottomwear, Apparel, Apparel for Women, Buy United Colors Of Benetton Women Navy Blue Solid Skinny Fit Jeggings Online in India, Buy Jeggings at best price"
8257,Men Solid Formal Derby,Sir Corbett,0.0,0,4375,875,"UK6,UK7,UK8,UK9,UK10",formal-shoes/sir-corbett/sir-corbett-men-tan-brown-solid-formal-derby/17359648/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17359648/2022/3/3/2244dbbf-6481-42b7-afb3-6c375a2a08671646292868472FormalShoes1.jpg",formal-shoes,sir-corbett,3500,80,"footwear,men-footwear,formal-shoes,sir-corbett-formal-shoes",Uttar Pradesh - 282005,Buy Sir Corbett Men Tan Brown Solid Formal Derby - Formal Shoes for Men from Sir Corbett at Rs. 875. Style ID: 17359648,"Sir Corbett Men Tan Brown Solid Formal Derby,  Sir Corbett, Formal Shoes, Shoes, Footwear, Footwear for Men, Buy Sir Corbett Men Tan Brown Solid Formal Derby Online in India, Buy Formal Shoes at best price"
